[2026-02-20 23:59:12], [INFO], [ENGINE], Running 5 flags on 1 companies for 1 quarter(s)
[2026-02-21 12:14:30], [INFO], [BRIGADE], F4 [FY2025 Q1]: BRIGADE: Low Interest Coverage Ratio of 1.71x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [MAPMYINDIA], Analyzing MAPMYINDIA
[2026-02-21 12:14:30], [INFO], [MAPMYINDIA], F1 [FY2026 Annual]: MAPMYINDIA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [MAPMYINDIA], F1 [FY2025 Annual]: MAPMYINDIA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [DEBUG], [MAPMYINDIA], No flags detected for MAPMYINDIA
[2026-02-21 12:14:30], [INFO], [CCL], Analyzing CCL
[2026-02-21 12:14:30], [INFO], [CCL], F1 [FY2026 Annual]: CCL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CCL], F2 [FY2026 Annual]: CCL: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CCL], F1 [FY2025 Annual]: CCL: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CCL], F2 [FY2025 Annual]: CCL: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [DEBUG], [CCL], No flags detected for CCL
[2026-02-21 12:14:30], [INFO], [CESC], Analyzing CESC
[2026-02-21 12:14:30], [INFO], [CESC], F4 [FY2025 Q3]: CESC: Low Interest Coverage Ratio of 2.07x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CESC], F4 [FY2025 Q2]: CESC: Low Interest Coverage Ratio of 2.41x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [DEBUG], [CESC], No flags detected for CESC
[2026-02-21 12:14:30], [INFO], [CGPOWER], Analyzing CGPOWER
[2026-02-21 12:14:30], [INFO], [CGPOWER], F1 [FY2026 Annual]: CGPOWER: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CGPOWER], F1 [FY2025 Annual]: CGPOWER: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CGPOWER], F5 [FY2025 Q3]: CGPOWER: Net Profit collapsed by 102.7% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:30], [DEBUG], [CGPOWER], No flags detected for CGPOWER
[2026-02-21 12:14:30], [INFO], [CRISIL], Analyzing CRISIL
[2026-02-21 12:14:30], [INFO], [CRISIL], F5 [FY2025 Q3]: CRISIL: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:30], [DEBUG], [CRISIL], No flags detected for CRISIL
[2026-02-21 12:14:30], [INFO], [CAMPUS], Analyzing CAMPUS
[2026-02-21 12:14:30], [DEBUG], [CAMPUS], No flags detected for CAMPUS
[2026-02-21 12:14:30], [INFO], [CANFINHOME], Analyzing CANFINHOME
[2026-02-21 12:14:30], [INFO], [CANFINHOME], F4 [FY2025 Q3]: CANFINHOME: Low Interest Coverage Ratio of 1.43x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CANFINHOME], F4 [FY2025 Q2]: CANFINHOME: Low Interest Coverage Ratio of 1.43x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CANFINHOME], F4 [FY2025 Q1]: CANFINHOME: Low Interest Coverage Ratio of 1.42x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CANBK], Analyzing CANBK
[2026-02-21 12:14:30], [INFO], [CANBK], F4 [FY2025 Q3]: CANBK: Low Interest Coverage Ratio of 1.26x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CANBK], F4 [FY2025 Q2]: CANBK: Low Interest Coverage Ratio of 1.27x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CANBK], F4 [FY2025 Q1]: CANBK: Low Interest Coverage Ratio of 1.28x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CAPLIPOINT], Analyzing CAPLIPOINT
[2026-02-21 12:14:30], [INFO], [CAPLIPOINT], F1 [FY2026 Annual]: CAPLIPOINT: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CAPLIPOINT], F1 [FY2025 Annual]: CAPLIPOINT: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [DEBUG], [CAPLIPOINT], No flags detected for CAPLIPOINT
[2026-02-21 12:14:30], [INFO], [CGCL], Analyzing CGCL
[2026-02-21 12:14:30], [INFO], [CGCL], F1 [FY2026 Annual]: CGCL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CGCL], F2 [FY2026 Annual]: CGCL: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CGCL], F1 [FY2025 Annual]: CGCL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CGCL], F2 [FY2025 Annual]: CGCL: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CGCL], F4 [FY2025 Q3]: CGCL: Low Interest Coverage Ratio of 1.51x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CGCL], F4 [FY2025 Q2]: CGCL: Low Interest Coverage Ratio of 1.41x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CGCL], F4 [FY2025 Q1]: CGCL: Low Interest Coverage Ratio of 1.36x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CARBORUNIV], Analyzing CARBORUNIV
[2026-02-21 12:14:30], [INFO], [CARBORUNIV], F5 [FY2025 Q3]: CARBORUNIV: Net Profit collapsed by 68.8% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:30], [DEBUG], [CARBORUNIV], No flags detected for CARBORUNIV
[2026-02-21 12:14:30], [INFO], [CASTROLIND], Analyzing CASTROLIND
[2026-02-21 12:14:30], [DEBUG], [CASTROLIND], No flags detected for CASTROLIND
[2026-02-21 12:14:30], [INFO], [CEATLTD], Analyzing CEATLTD
[2026-02-21 12:14:30], [DEBUG], [CEATLTD], No flags detected for CEATLTD
[2026-02-21 12:14:30], [INFO], [CENTRALBK], Analyzing CENTRALBK
[2026-02-21 12:14:30], [INFO], [CENTRALBK], F4 [FY2025 Q3]: CENTRALBK: Low Interest Coverage Ratio of 1.28x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CENTRALBK], F4 [FY2025 Q2]: CENTRALBK: Low Interest Coverage Ratio of 1.33x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CENTRALBK], F4 [FY2025 Q1]: CENTRALBK: Low Interest Coverage Ratio of 1.17x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], Analyzing CENTURYPLY
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F1 [FY2026 Annual]: CENTURYPLY: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F2 [FY2026 Annual]: CENTURYPLY: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F1 [FY2025 Annual]: CENTURYPLY: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F2 [FY2025 Annual]: CENTURYPLY: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F5 [FY2025 Q2]: CENTURYPLY: Net Profit collapsed by 58.7% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:30], [INFO], [CENTURYPLY], F5 [FY2025 Q1]: CENTURYPLY: Net Profit collapsed by 60.4% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:30], [INFO], [CERA], Analyzing CERA
[2026-02-21 12:14:30], [INFO], [CERA], F1 [FY2026 Annual]: CERA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CERA], F1 [FY2025 Annual]: CERA: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [DEBUG], [CERA], No flags detected for CERA
[2026-02-21 12:14:30], [INFO], [CHALET], Analyzing CHALET
[2026-02-21 12:14:30], [DEBUG], [CHALET], No flags detected for CHALET
[2026-02-21 12:14:30], [INFO], [CHAMBLFERT], Analyzing CHAMBLFERT
[2026-02-21 12:14:30], [DEBUG], [CHAMBLFERT], No flags detected for CHAMBLFERT
[2026-02-21 12:14:30], [INFO], [CHENNPETRO], Analyzing CHENNPETRO
[2026-02-21 12:14:30], [INFO], [CHENNPETRO], F1 [FY2026 Annual]: CHENNPETRO: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHENNPETRO], F1 [FY2025 Annual]: CHENNPETRO: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHENNPETRO], F4 [FY2025 Q3]: CHENNPETRO: Low Interest Coverage Ratio of 1.18x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHENNPETRO], F4 [FY2025 Q2]: CHENNPETRO: Low Interest Coverage Ratio of -15.88x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [DEBUG], [CHENNPETRO], No flags detected for CHENNPETRO
[2026-02-21 12:14:30], [INFO], [CHOICEIN], Analyzing CHOICEIN
[2026-02-21 12:14:30], [INFO], [CHOICEIN], F1 [FY2026 Annual]: CHOICEIN: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOICEIN], F1 [FY2025 Annual]: CHOICEIN: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOICEIN], F5 [FY2025 Q3]: CHOICEIN: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:30], [DEBUG], [CHOICEIN], No flags detected for CHOICEIN
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], Analyzing CHOLAHLDNG
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F1 [FY2026 Annual]: CHOLAHLDNG: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F2 [FY2026 Annual]: CHOLAHLDNG: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F1 [FY2025 Annual]: CHOLAHLDNG: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F2 [FY2025 Annual]: CHOLAHLDNG: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F4 [FY2025 Q3]: CHOLAHLDNG: Low Interest Coverage Ratio of 1.45x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F4 [FY2025 Q2]: CHOLAHLDNG: Low Interest Coverage Ratio of 1.49x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHOLAHLDNG], F4 [FY2025 Q1]: CHOLAHLDNG: Low Interest Coverage Ratio of 1.56x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], Analyzing CHOLAFIN
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F1 [FY2026 Annual]: CHOLAFIN: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F2 [FY2026 Annual]: CHOLAFIN: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F1 [FY2025 Annual]: CHOLAFIN: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F2 [FY2025 Annual]: CHOLAFIN: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F4 [FY2025 Q3]: CHOLAFIN: Low Interest Coverage Ratio of 1.45x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F4 [FY2025 Q2]: CHOLAFIN: Low Interest Coverage Ratio of 1.43x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CHOLAFIN], F4 [FY2025 Q1]: CHOLAFIN: Low Interest Coverage Ratio of 1.46x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CUB], Analyzing CUB
[2026-02-21 12:14:30], [INFO], [CUB], F4 [FY2025 Q3]: CUB: Low Interest Coverage Ratio of 1.41x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CUB], F4 [FY2025 Q2]: CUB: Low Interest Coverage Ratio of 1.41x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CUB], F4 [FY2025 Q1]: CUB: Low Interest Coverage Ratio of 1.40x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:30], [INFO], [CLEAN], Analyzing CLEAN
[2026-02-21 12:14:30], [INFO], [CLEAN], F1 [FY2026 Annual]: CLEAN: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CLEAN], F1 [FY2025 Annual]: CLEAN: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:30], [INFO], [CLEAN], F5 [FY2025 Q3]: CLEAN: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:30], [DEBUG], [CLEAN], No flags detected for CLEAN
[2026-02-21 12:14:30], [INFO], [COCHINSHIP], Analyzing COCHINSHIP
[2026-02-21 12:14:30], [DEBUG], [COCHINSHIP], No flags detected for COCHINSHIP
[2026-02-21 12:14:30], [INFO], [COFORGE], Analyzing COFORGE
[2026-02-21 12:14:30], [DEBUG], [COFORGE], No flags detected for COFORGE
[2026-02-21 12:14:30], [INFO], [COHANCE], Analyzing COHANCE
[2026-02-21 12:14:30], [DEBUG], [COHANCE], No flags detected for COHANCE
[2026-02-21 12:14:30], [INFO], [COLPAL], Analyzing COLPAL
[2026-02-21 12:14:30], [DEBUG], [COLPAL], No flags detected for COLPAL
[2026-02-21 12:14:30], [INFO], [CONCORDBIO], Analyzing CONCORDBIO
[2026-02-21 12:14:30], [INFO], [CONCORDBIO], F5 [FY2025 Q2]: CONCORDBIO: Net Profit collapsed by 100.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:30], [DEBUG], [CONCORDBIO], No flags detected for CONCORDBIO
[2026-02-21 12:14:30], [INFO], [CONCOR], Analyzing CONCOR
[2026-02-21 12:14:31], [DEBUG], [CONCOR], No flags detected for CONCOR
[2026-02-21 12:14:31], [INFO], [COROMANDEL], Analyzing COROMANDEL
[2026-02-21 12:14:31], [INFO], [COROMANDEL], F1 [FY2026 Annual]: COROMANDEL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [COROMANDEL], F3 [FY2026 Annual]: COROMANDEL: Revenue fell 25.5% while Debt rose 1025.9% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [COROMANDEL], F1 [FY2025 Annual]: COROMANDEL: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [COROMANDEL], F3 [FY2025 Annual]: COROMANDEL: Revenue fell 25.5% while Debt rose 1025.9% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [COROMANDEL], No flags detected for COROMANDEL
[2026-02-21 12:14:31], [INFO], [CRAFTSMAN], Analyzing CRAFTSMAN
[2026-02-21 12:14:31], [INFO], [CRAFTSMAN], F4 [FY2025 Q3]: CRAFTSMAN: Low Interest Coverage Ratio of 1.53x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [CRAFTSMAN], F5 [FY2025 Q3]: CRAFTSMAN: Net Profit collapsed by 82.3% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [DEBUG], [CRAFTSMAN], No flags detected for CRAFTSMAN
[2026-02-21 12:14:31], [INFO], [CREDITACC], Analyzing CREDITACC
[2026-02-21 12:14:31], [INFO], [CREDITACC], F1 [FY2026 Annual]: CREDITACC: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F2 [FY2026 Annual]: CREDITACC: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F1 [FY2025 Annual]: CREDITACC: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F2 [FY2025 Annual]: CREDITACC: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F4 [FY2025 Q3]: CREDITACC: Low Interest Coverage Ratio of 0.73x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [CREDITACC], F5 [FY2025 Q3]: CREDITACC: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F4 [FY2025 Q2]: CREDITACC: Low Interest Coverage Ratio of 1.52x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [CREDITACC], F5 [FY2025 Q2]: CREDITACC: Net Profit collapsed by 100.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [CREDITACC], F4 [FY2025 Q1]: CREDITACC: Low Interest Coverage Ratio of 2.05x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [CREDITACC], F5 [FY2025 Q1]: CREDITACC: Net Profit collapsed by 100.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [CROMPTON], Analyzing CROMPTON
[2026-02-21 12:14:31], [DEBUG], [CROMPTON], No flags detected for CROMPTON
[2026-02-21 12:14:31], [INFO], [CUMMINSIND], Analyzing CUMMINSIND
[2026-02-21 12:14:31], [INFO], [CUMMINSIND], F1 [FY2026 Annual]: CUMMINSIND: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [CUMMINSIND], F1 [FY2025 Annual]: CUMMINSIND: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [CUMMINSIND], No flags detected for CUMMINSIND
[2026-02-21 12:14:31], [INFO], [CYIENT], Analyzing CYIENT
[2026-02-21 12:14:31], [DEBUG], [CYIENT], No flags detected for CYIENT
[2026-02-21 12:14:31], [INFO], [DCMSHRIRAM], Analyzing DCMSHRIRAM
[2026-02-21 12:14:31], [INFO], [DCMSHRIRAM], F3 [FY2026 Annual]: DCMSHRIRAM: Revenue fell 5.4% while Debt rose 27.5% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [DCMSHRIRAM], F3 [FY2025 Annual]: DCMSHRIRAM: Revenue fell 5.4% while Debt rose 27.5% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [DCMSHRIRAM], F5 [FY2025 Q1]: DCMSHRIRAM: Net Profit collapsed by 100.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [DLF], Analyzing DLF
[2026-02-21 12:14:31], [DEBUG], [DLF], No flags detected for DLF
[2026-02-21 12:14:31], [INFO], [DOMS], Analyzing DOMS
[2026-02-21 12:14:31], [DEBUG], [DOMS], No flags detected for DOMS
[2026-02-21 12:14:31], [INFO], [DABUR], Analyzing DABUR
[2026-02-21 12:14:31], [DEBUG], [DABUR], No flags detected for DABUR
[2026-02-21 12:14:31], [INFO], [DALBHARAT], Analyzing DALBHARAT
[2026-02-21 12:14:31], [INFO], [DALBHARAT], F4 [FY2025 Q3]: DALBHARAT: Low Interest Coverage Ratio of 1.82x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DALBHARAT], F5 [FY2025 Q3]: DALBHARAT: Net Profit collapsed by 76.8% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [DALBHARAT], F4 [FY2025 Q2]: DALBHARAT: Low Interest Coverage Ratio of 1.74x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DALBHARAT], F5 [FY2025 Q2]: DALBHARAT: Net Profit collapsed by 61.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [DALBHARAT], No flags detected for DALBHARAT
[2026-02-21 12:14:31], [INFO], [DATAPATTNS], Analyzing DATAPATTNS
[2026-02-21 12:14:31], [DEBUG], [DATAPATTNS], No flags detected for DATAPATTNS
[2026-02-21 12:14:31], [INFO], [DEEPAKFERT], Analyzing DEEPAKFERT
[2026-02-21 12:14:31], [INFO], [DEEPAKFERT], F3 [FY2026 Annual]: DEEPAKFERT: Revenue fell 23.2% while Debt rose 12.0% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [DEEPAKFERT], F3 [FY2025 Annual]: DEEPAKFERT: Revenue fell 23.2% while Debt rose 12.0% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [DEEPAKFERT], No flags detected for DEEPAKFERT
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], Analyzing DEEPAKNTR
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], F1 [FY2026 Annual]: DEEPAKNTR: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], F3 [FY2026 Annual]: DEEPAKNTR: Revenue fell 3.6% while Debt rose 298.2% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], F1 [FY2025 Annual]: DEEPAKNTR: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], F3 [FY2025 Annual]: DEEPAKNTR: Revenue fell 3.6% while Debt rose 298.2% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [DEEPAKNTR], F5 [FY2025 Q3]: DEEPAKNTR: Net Profit collapsed by 51.5% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [DEBUG], [DEEPAKNTR], No flags detected for DEEPAKNTR
[2026-02-21 12:14:31], [INFO], [DELHIVERY], Analyzing DELHIVERY
[2026-02-21 12:14:31], [INFO], [DELHIVERY], F2 [FY2026 Annual]: DELHIVERY: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [DELHIVERY], F2 [FY2025 Annual]: DELHIVERY: Negative Free Cash Flow for last 3 consecutive years.
[2026-02-21 12:14:31], [INFO], [DELHIVERY], F4 [FY2025 Q3]: DELHIVERY: Low Interest Coverage Ratio of 1.78x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DELHIVERY], F5 [FY2025 Q3]: DELHIVERY: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [DELHIVERY], F4 [FY2025 Q2]: DELHIVERY: Low Interest Coverage Ratio of 1.49x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [DEBUG], [DELHIVERY], No flags detected for DELHIVERY
[2026-02-21 12:14:31], [INFO], [DEVYANI], Analyzing DEVYANI
[2026-02-21 12:14:31], [INFO], [DEVYANI], F4 [FY2025 Q3]: DEVYANI: Low Interest Coverage Ratio of 1.13x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DEVYANI], F5 [FY2025 Q3]: DEVYANI: Net Profit collapsed by 105.1% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [DEVYANI], F4 [FY2025 Q2]: DEVYANI: Low Interest Coverage Ratio of 0.94x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DEVYANI], F5 [FY2025 Q2]: DEVYANI: Net Profit collapsed by 99.9% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [DEVYANI], F4 [FY2025 Q1]: DEVYANI: Low Interest Coverage Ratio of 1.48x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [DIXON], Analyzing DIXON
[2026-02-21 12:14:31], [DEBUG], [DIXON], No flags detected for DIXON
[2026-02-21 12:14:31], [INFO], [AGARWALEYE], Analyzing AGARWALEYE
[2026-02-21 12:14:31], [INFO], [AGARWALEYE], F4 [FY2025 Q3]: AGARWALEYE: Low Interest Coverage Ratio of 2.45x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [DEBUG], [AGARWALEYE], No flags detected for AGARWALEYE
[2026-02-21 12:14:31], [INFO], [LALPATHLAB], Analyzing LALPATHLAB
[2026-02-21 12:14:31], [DEBUG], [LALPATHLAB], No flags detected for LALPATHLAB
[2026-02-21 12:14:31], [INFO], [EIDPARRY], Analyzing EIDPARRY
[2026-02-21 12:14:31], [INFO], [EIDPARRY], F3 [FY2026 Annual]: EIDPARRY: Revenue fell 16.5% while Debt rose 6.2% in 2024 vs 2023.
[2026-02-21 12:14:31], [INFO], [EIDPARRY], F3 [FY2025 Annual]: EIDPARRY: Revenue fell 16.5% while Debt rose 6.2% in 2024 vs 2023.
[2026-02-21 12:14:31], [DEBUG], [EIDPARRY], No flags detected for EIDPARRY
[2026-02-21 12:14:31], [INFO], [EIHOTEL], Analyzing EIHOTEL
[2026-02-21 12:14:31], [DEBUG], [EIHOTEL], No flags detected for EIHOTEL
[2026-02-21 12:14:31], [INFO], [ELECON], Analyzing ELECON
[2026-02-21 12:14:31], [DEBUG], [ELECON], No flags detected for ELECON
[2026-02-21 12:14:31], [INFO], [ELGIEQUIP], Analyzing ELGIEQUIP
[2026-02-21 12:14:31], [INFO], [ELGIEQUIP], F1 [FY2026 Annual]: ELGIEQUIP: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [ELGIEQUIP], F1 [FY2025 Annual]: ELGIEQUIP: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [ELGIEQUIP], No flags detected for ELGIEQUIP
[2026-02-21 12:14:31], [INFO], [EMAMILTD], Analyzing EMAMILTD
[2026-02-21 12:14:31], [DEBUG], [EMAMILTD], No flags detected for EMAMILTD
[2026-02-21 12:14:31], [INFO], [EMCURE], Analyzing EMCURE
[2026-02-21 12:14:31], [DEBUG], [EMCURE], No flags detected for EMCURE
[2026-02-21 12:14:31], [INFO], [ENDURANCE], Analyzing ENDURANCE
[2026-02-21 12:14:31], [DEBUG], [ENDURANCE], No flags detected for ENDURANCE
[2026-02-21 12:14:31], [INFO], [ENGINERSIN], Analyzing ENGINERSIN
[2026-02-21 12:14:31], [INFO], [ENGINERSIN], F1 [FY2026 Annual]: ENGINERSIN: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [INFO], [ENGINERSIN], F1 [FY2025 Annual]: ENGINERSIN: OCF below Net Profit in 3/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [ENGINERSIN], No flags detected for ENGINERSIN
[2026-02-21 12:14:31], [INFO], [ERIS], Analyzing ERIS
[2026-02-21 12:14:31], [INFO], [ERIS], F1 [FY2026 Annual]: ERIS: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [ERIS], F1 [FY2025 Annual]: ERIS: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [ERIS], No flags detected for ERIS
